EVT_915110_DESC;The Duke and his Cabinet need to choose the best way to attain peace and prosperity for the United Baltic Duchy. Shall they subsidize extensive colonization efforts and draw in German settlers, or shall they open up the government to the non-Germans and devolve additional powers to the regions?;
EVT_915110_OPTIONA;We are Germans, encourage settlements!;
EVT_915110_OPTIONB;Estonians, Latvians, Russians, Germans... We are all Balts!;
EVT_915200_NAME;Advertising for a Better Future!;
EVT_915200_DESC;In this period of economic recession, some less fortunate Germans might be tempted by a new life with new opportunities in the United Baltic Duchy, especially when their expenses are subsidized by the Ducal government. However, the advertising campaign costs money.;
EVT_915200_OPTIONA;It shall cost what it shall cost.;
EVT_915200_OPTIONB;It is far too early.;
EVT_915210_NAME;Colonists in Kurland.;
EVT_915210_DESC;The Ducal Office of Immigration and Settlement has reported an important number of applications for the Colonist Subsidies. The area of settlement appears to be Kurland, close to the border with Memelland in the Empire proper. This can only come as good news to us and bad news for wannabe rebels and troublemakers playing the false card of national identity!;
EVT_915210_OPTIONA;Welcome them with open arms!;
EVT_915210_OPTIONB;Wait for now, there is time.;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;A number of the more impoverished of our citizens have taken up on the offer of Adolf Friedrich I, Duke of Mecklenburg-Schwerin and the United Baltic Duchy, and moved to his Baltic domains.;
EVT__OPTIONA;May they find wealth there.;
EVT__NAME;Kurland is German!;
EVT__DESC;The Ducal Office of Immigration and Settlement reports that according to the latest census, the number of Ducal citizens of German descent in the Kurland Statistical Area has increased sharply, with settlers cementing the Ducal hold on the areas previously outside of full government control.;
EVT__OPTIONA;Kurland ist Deutsch!;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;The Government of the United Baltic Duchy informs us that the number of German speakers in one of the Lander has attained sufficient level to exercise full government authority over the area without fear of local uprisings.;
EVT__OPTIONA;Excellent news, I guess.;
EVT_915220_NAME;Livland draws interest.;
EVT_915220_DESC;The Ducal Office of Immigration and Settlement has indicated that the number of subsidy applications for settlers aiming to establish themselves in Livland has been steadily growing. This can be explained by both an increased confidence that the Ducal government can efficiently defend the interests of colonists, as well as by the important number of colonists already in Kurland.;
EVT_915220_OPTIONA;Welcome them with open arms!;
EVT_915220_OPTIONB;Wait for now, there is time.;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;A number of the more impoverished of our citizens have taken up on the offer of Adolf Friedrich I, Duke of Mecklenburg-Schwerin and the United Baltic Duchy, and moved to his Baltic domains.;
EVT__OPTIONA;May they find wealth there.;
EVT_915225_NAME;Livland is German!;
EVT_915225_DESC;The Ducal Office of Immigration and Settlement reports that according to the latest census, the number of Ducal citizens of German descent in the Livland Statistical Area has increased sharply, with settlers cementing the Ducal hold on the areas previously outside of full government control.;
EVT_915225_OPTIONA;Livland ist Deutsch!;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;The Government of the United Baltic Duchy informs us that the number of German speakers in one of the Lander has attained sufficient level to exercise full government authority over the area without fear of local uprisings.;
EVT__OPTIONA;Excellent news, I guess.;
EVT_915230_NAME;Estland draws interest.;
EVT_915230_DESC;The Ducal Office of Immigration and Settlement has indicated that the number of subsidy applications for settlers aiming to establish themselves in Estland has been steadily growing. This can be explained by both an increased confidence that the Ducal government can efficiently defend the interests of colonists, as well as by the important number of colonists already in Kurland.;
EVT_915230_OPTIONA;Welcome them with open arms!;
EVT_915230_OPTIONB;Wait for now, there is time.;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;A number of the more impoverished of our citizens have taken up on the offer of Adolf Friedrich I, Duke of Mecklenburg-Schwerin and the United Baltic Duchy, and moved to his Baltic domains.;
EVT__OPTIONA;May they find wealth there.;
EVT_915235_NAME;Estland is German!;
EVT_915235_DESC;The Ducal Office of Immigration and Settlement reports that according to the latest census, the number of Ducal citizens of German descent in the Estland Statistical Area has increased sharply, with settlers cementing the Ducal hold on the areas previously outside of full government control.;
EVT_915235_OPTIONA;Estland ist Deutsch!;
EVT__NAME;Citizens leave for the Baltic.;
EVT__DESC;The Government of the United Baltic Duchy informs us that the number of German speakers in one of the Lander has attained sufficient level to exercise full government authority over the area without fear of local uprisings.;
EVT__OPTIONA;Excellent news, I guess.;
EVT_915240_NAME;To Join or Not to Join?;
EVT_915240_DESC;With Kurland, Livland, and Estland all firmly under Ducal control, and with Germans now accounting for roughly a half of the Duchy's total population, the Duchy is now eligible to become an Imperial state. Of course, other options are possible...;
EVT_915240_OPTIONA;Become an Imperial State (Game Over)!;
EVT_915240_OPTIONB;Maintain the status quo.;
EVT_915240_OPTIONC;Emancipate from Imperial rule.;
EVT_915250_NAME;A new Imperial State!;
EVT_915250_DESC;His Highness Adolf Friedrich the First, Duke of Mecklenburg-Schwerin and of the United Baltic Duchy, has requested from the Reichstag and the Deutsche Kaiser the recognition of his Baltic domains as a Constituent State of the German Empire.;
EVT_915250_OPTIONA;A Triple Hurray for the German Empire!;
EVT_915251_NAME;The future of the United Baltic Duchy;
EVT_915251_DESC;The government must decide how deep and earth-shaking will be political reforms in United Baltic Duchy. The right-wing German circles in our society want to create a parliamentary monarchy with a census based on nationality, while liberals dominating trade and industry want to build a parliamentary monarchy based on total freedom and equality of voters. The Latvians and Estonians want profound reforms, mostly in politics, education, and nationality-based questions. What stance we should take?;
EVT_915251_OPTIONA;Long live the Baltic Confederation!;
EVT_915251_OPTIONB;Introduce liberal democracy;
EVT_915251_OPTIONC;Minor concessions for natives should be given;
EVT_915257_NAME;Elections time - 1937!;
EVT_915257_DESC;The new parliamentry elections are coming and thanks to our new national election system only two parties were able to make into parliament. The highly xenophobic ' Nationalist German Party' and the 'Conservative Party'. The social democrats, Baltic nationalists, and Liberal democrats were too marginal to have majority.;
EVT_915257_OPTIONA;Conservative Party;
EVT_915257_OPTIONB;Nationalist German Party;
EVT_915252_NAME;Elections time - 1937!;
EVT_915252_DESC;The new parliament elections are coming and only three parties were able to make it into parliament. The highly xenophobic ' Nationalist German Party,' the 'Liberal Party,' and the 'Conservative Party.' The social democrats and Baltic nationalists were too marginal to have a majority.;
EVT_915252_OPTIONA;Conservative Party;
EVT_915252_OPTIONB;Nationalist German Party;
EVT_915252_OPTIONC;Liberal Party;
EVT_915253_NAME;Elections time - 1941!;
EVT_915253_DESC;The new parliament elections are coming and only three parties were able to make into parliament. The highly xenophobic ' Nationalist German Party,' the 'Liberal Party,' and the 'Conservative Party.' The social democrats and Baltic nationalists were too marginal to have a majority.;
EVT_915253_OPTIONA;Conservative Party;
EVT_915253_OPTIONB;Nationalist German Party;
EVT_915253_OPTIONC;Liberal Party;
EVT_915254_NAME;Elections time - 1945!;
EVT_915254_DESC;The new parliament elections are coming and only two parties are able to go into parliament, the Conservative Party and the Liberal Party. The nationalists, both Baltic and German were too marginal to have a majority.;
EVT_915254_OPTIONA;Conservative Party;
EVT_915254_OPTIONB;Liberal Party;
EVT_915255_NAME;Elections time - 1949!;
EVT_915255_DESC;The new parliament elections are coming and only three parties are able to go into parliament, the Conservative Party, the Liberal Party, and the Social-Democratic Party. The nationalists, both Baltic and German are too marginal to have a majority.;
EVT_915255_OPTIONA;Conservative Party;
EVT_915255_OPTIONB;Liberal Party;
EVT_915255_OPTIONC;Social-democratic Party;
EVT_915256_NAME;Elections time - 1953!;
EVT_915256_DESC;The new parliament elections are coming and four parties are able to go into parliament, the Conservative Party, the Liberal Party, the Nationalist party, and the Social-Democratic Party. The result of the elections is unpredictable.;
EVT_915256_OPTIONA;Conservative Party;
EVT_915256_OPTIONB;Liberal Party;
EVT_915256_OPTIONC;Social-democratic Party;
EVT_915256_OPTIOND;Natonalist Party;
EVT_915277_NAME;Baltic Duchy wants to be more independent from Berlin!;
EVT_915277_DESC;Due to rising tensions with Estonians, Latvians, and other minorities deprived of their political rights, Duke Adolf Friederich decided to accept their demands. This means that his lands won't be an easy target for German colonization anymore, but it will also mean one less source of instability for Mitteleuropa. What is our stance on this?;
EVT_915277_OPTIONA;The Parliament approves of this move!;
EVT_915277_OPTIONB;The Kaiser is angry at the Duke!;
EVT_915277_OPTIONC;The Government breaks off relations with the rebellious state!;
EVT_915258_NAME;Germany has turned away!;
